date,store_id,store_region,sku_id,category,units_sold,revenue,promo_flag,promo_type,price,inventory_level,store_size,holiday_flag
2022-06-09,1,East,146,Household,7,57.540000000000006,0,,8.22,639,Medium,0
2022-08-31,8,North,133,Dairy,6,48.42,0,,8.07,570,Medium,0
2022-03-01,5,North,105,Household,10,77.0,0,,7.7,861,Medium,0
2022-11-30,7,East,147,Snacks,19,101.992,1,FlashSale,5.368,236,Small,0
2022-07-29,8,North,140,Household,13,113.62,0,,8.74,129,Medium,0
2022-11-26,9,South,138,Beverages,13,123.11000000000001,0,,9.47,204,Small,1
2022-12-23,1,South,119,Dairy,9,18.36,0,,2.04,580,Medium,0
2022-06-11,7,South,118,Beverages,9,77.58,0,,8.62,686,Small,1
2022-10-07,10,South,137,Beverages,14,72.8,0,,5.2,667,Large,0
2022-12-23,2,East,110,Dairy,10,64.2,0,,6.42,151,Large,0
2022-03-15,5,North,128,Snacks,13,76.05,0,,5.85,646,Medium,0
2022-12-27,9,North,121,Personal Care,10,38.5,0,,3.85,621,Small,0
2022-10-23,1,South,144,Personal Care,15,115.5,0,,7.7,828,Large,1
2022-09-09,2,North,102,Household,10,80.8,0,,8.08,575,Large,0
2022-03-12,9,South,108,Dairy,7,18.76,0,,2.68,313,Large,1
2022-08-20,10,North,147,Household,16,45.056000000000004,1,,2.8160000000000003,750,Medium,1
2022-09-10,3,North,108,Snacks,12,67.56,0,,5.63,420,Small,1
2022-05-18,2,North,107,Beverages,7,40.46,0,,5.78,919,Medium,0
2022-05-24,6,North,101,Personal Care,13,83.33,0,,6.41,886,Small,0
2022-08-06,8,South,137,Dairy,6,51.239999999999995,0,,8.54,532,Large,1
2022-11-17,10,South,103,Beverages,6,54.72,0,,9.12,233,Large,0
2022-10-05,10,South,111,Snacks,13,43.03,0,,3.31,170,Small,0
2022-07-21,3,East,119,Beverages,6,29.28,0,,4.88,705,Medium,0
2022-05-16,6,South,105,Personal Care,32,105.47200000000001,1,Discount,3.2960000000000003,202,Large,0
2022-07-20,8,East,141,Personal Care,7,48.86,0,,6.98,969,Small,0
2022-08-31,3,East,120,Beverages,6,14.64,0,,2.44,544,Small,0
2022-12-23,8,South,119,Personal Care,21,100.96799999999999,1,BuyOneGetOne,4.808,524,Small,0
2022-03-14,6,East,121,Snacks,10,55.0,0,,5.5,654,Small,0
2022-10-03,8,South,110,Snacks,9,37.800000000000004,0,,4.2,435,Large,0
2022-03-17,1,South,135,Personal Care,20,112.80000000000001,1,FlashSale,5.640000000000001,162,Large,0
2022-11-25,7,East,108,Dairy,7,39.550000000000004,0,,5.65,126,Small,0
2022-07-06,5,East,131,Snacks,23,126.04,1,FlashSale,5.48,251,Large,0
2022-06-27,4,East,124,Personal Care,7,55.16,0,,7.88,743,Small,0
2022-01-24,3,North,144,Snacks,11,37.4,0,,3.4,448,Medium,0
2022-04-14,5,East,132,Personal Care,9,57.51,0,,6.39,788,Large,0
2022-11-26,6,South,127,Beverages,10,91.19999999999999,0,,9.12,231,Large,1
2022-12-18,10,North,127,Household,23,153.27200000000002,1,,6.664000000000001,840,Large,1
2022-10-24,3,East,112,Household,9,38.160000000000004,0,,4.24,212,Small,0
2022-10-25,6,East,149,Household,4,12.88,0,,3.22,872,Small,0
2022-04-10,4,North,132,Snacks,6,44.400000000000006,0,,7.4,430,Medium,1
2022-07-21,3,South,106,Household,11,38.17,0,,3.47,754,Large,0
2022-11-03,1,East,104,Household,11,29.15,0,,2.65,512,Large,0
2022-05-30,4,East,148,Personal Care,10,29.900000000000002,0,,2.99,943,Medium,0
2022-09-14,8,South,128,Beverages,7,30.099999999999998,0,,4.3,339,Medium,0
2022-04-18,8,South,130,Beverages,9,66.87,0,,7.43,566,Medium,0
2022-12-10,6,South,107,Beverages,12,93.84,0,,7.82,521,Small,1
2022-02-02,7,East,131,Snacks,12,60.599999999999994,0,,5.05,939,Medium,0
2022-04-30,4,North,116,Personal Care,11,23.869999999999997,0,,2.17,143,Large,1
2022-08-02,5,North,137,Household,7,33.25,0,,4.75,992,Small,0
2022-05-28,10,North,115,Personal Care,23,114.448,1,Discount,4.976,902,Medium,1
2022-01-26,6,North,135,Dairy,6,14.580000000000002,0,,2.43,829,Medium,0
2022-04-01,1,North,112,Dairy,7,63.699999999999996,0,,9.1,919,Large,0
2022-02-09,1,North,149,Beverages,18,30.384,1,,1.688,494,Large,0
2022-10-17,7,North,111,Beverages,6,36.3,0,,6.05,103,Small,0
2022-08-23,4,South,143,Dairy,13,75.53,0,,5.81,515,Small,0
2022-09-26,10,East,117,Household,23,87.95200000000001,1,,3.8240000000000003,148,Small,0
2022-03-01,8,South,129,Beverages,6,22.799999999999997,0,,3.8,406,Small,0
2022-03-05,2,North,140,Dairy,15,116.10000000000001,0,,7.74,383,Large,1
2022-11-29,10,South,129,Dairy,8,46.88,0,,5.86,137,Large,0
2022-12-17,2,North,122,Snacks,17,52.36,0,,3.08,285,Medium,1
2022-12-20,1,South,150,Personal Care,20,126.4,1,,6.32,168,Small,0
2022-10-07,8,East,110,Household,11,62.04,0,,5.64,218,Medium,0
2022-10-27,5,East,137,Dairy,11,63.580000000000005,0,,5.78,826,Medium,0
2022-02-24,10,South,121,Personal Care,23,97.152,1,BuyOneGetOne,4.224,791,Large,0
2022-01-21,10,South,136,Household,26,94.84799999999998,1,BuyOneGetOne,3.6479999999999997,783,Medium,0
2022-11-05,6,North,121,Dairy,4,25.36,0,,6.34,150,Large,1
2022-01-27,9,East,116,Snacks,11,74.25,0,,6.75,721,Small,0
2022-09-28,3,South,148,Household,18,31.536,1,Discount,1.752,514,Medium,0
2022-01-06,5,East,127,Household,13,32.76,1,FlashSale,2.52,930,Small,0
2022-09-24,4,East,148,Personal Care,13,33.15,0,,2.55,865,Small,1
2022-06-11,8,South,101,Beverages,8,52.48,0,,6.56,665,Large,1
2022-09-12,1,North,112,Beverages,7,32.620000000000005,0,,4.66,988,Medium,0
2022-04-17,5,East,120,Beverages,8,59.12,0,,7.39,763,Small,1
2022-02-11,6,South,147,Dairy,6,20.22,0,,3.37,232,Medium,0
2022-03-25,10,East,119,Personal Care,12,62.04,0,,5.17,449,Small,0
2022-11-14,8,North,127,Personal Care,13,101.816,1,FlashSale,7.832,568,Small,0
2022-11-24,3,North,129,Snacks,23,135.424,1,BuyOneGetOne,5.888000000000001,525,Large,0
2022-06-13,7,South,146,Personal Care,15,44.64000000000001,1,BuyOneGetOne,2.9760000000000004,511,Small,0
2022-01-15,10,South,111,Snacks,9,71.28,0,,7.92,430,Small,1
2022-10-30,4,East,102,Household,7,49.56,0,,7.08,854,Large,1
2022-08-08,7,South,122,Household,13,120.63999999999999,0,,9.28,947,Large,0
2022-10-30,9,East,113,Snacks,8,42.56,0,,5.32,817,Medium,1
2022-01-27,3,East,121,Dairy,8,72.96,0,,9.12,390,Medium,0
2022-08-16,7,North,106,Dairy,24,131.13600000000002,1,,5.464,131,Large,0
2022-12-09,4,North,143,Snacks,11,78.76,0,,7.16,581,Large,0
2022-10-05,7,South,126,Personal Care,2,19.34,0,,9.67,193,Large,0
2022-03-24,4,North,106,Personal Care,8,18.48,0,,2.31,715,Medium,0
2022-08-26,3,South,125,Beverages,8,54.64,0,,6.83,650,Medium,0
2022-03-09,1,South,121,Dairy,7,28.560000000000002,0,,4.08,331,Medium,0
2022-10-26,2,South,117,Dairy,25,97.4,1,BuyOneGetOne,3.8960000000000004,678,Medium,0
2022-10-28,9,North,116,Snacks,7,54.53,0,,7.79,452,Small,0
2022-02-24,5,North,142,Beverages,14,38.64,0,,2.76,388,Large,0
2022-07-31,3,East,131,Personal Care,8,73.84,0,,9.23,168,Medium,1
2022-10-24,3,South,114,Beverages,14,116.89999999999999,0,,8.35,131,Small,0
2022-09-15,10,South,144,Personal Care,11,49.39,0,,4.49,609,Small,0
2022-03-15,4,East,121,Snacks,13,36.66,0,,2.82,181,Medium,0
2022-11-18,6,East,106,Beverages,10,56.5,0,,5.65,329,Small,0
2022-10-11,9,South,108,Personal Care,6,22.200000000000003,0,,3.7,672,Medium,0
2022-12-07,9,South,125,Snacks,15,50.4,0,,3.36,827,Medium,0
2022-11-29,10,South,111,Personal Care,9,51.48,0,,5.72,758,Small,0
2022-05-28,5,East,113,Snacks,10,57.699999999999996,0,,5.77,767,Small,1
2022-05-09,6,North,106,Dairy,10,54.900000000000006,0,,5.49,626,Small,0
2022-12-13,8,South,112,Beverages,22,86.24000000000001,1,FlashSale,3.9200000000000004,494,Medium,0
2022-05-15,9,North,149,Dairy,11,27.896,1,,2.536,739,Large,1
2022-06-04,2,East,145,Beverages,5,18.2,0,,3.64,957,Medium,1
2022-01-13,3,North,143,Personal Care,13,40.82,0,,3.14,919,Small,0
2022-02-10,9,South,116,Dairy,17,135.864,1,FlashSale,7.992000000000001,630,Medium,0
2022-04-05,8,North,149,Personal Care,8,39.2,0,,4.9,889,Large,0
2022-03-24,2,East,127,Dairy,11,75.9,0,,6.9,819,Large,0
2022-09-24,6,South,144,Beverages,14,30.520000000000003,0,,2.18,282,Large,1
2022-11-06,1,East,104,Snacks,17,100.77600000000001,1,BuyOneGetOne,5.928000000000001,337,Large,1
2022-01-19,9,South,101,Snacks,14,52.080000000000005,0,,3.72,630,Large,0
2022-09-30,4,South,108,Snacks,10,99.5,0,,9.95,436,Medium,0
2022-08-28,2,East,142,Personal Care,21,77.44800000000001,1,FlashSale,3.6880000000000006,931,Large,1
2022-05-11,8,South,117,Dairy,8,38.72,0,,4.84,544,Large,0
2022-01-29,7,South,149,Dairy,17,33.184,1,FlashSale,1.952,789,Small,1
2022-06-18,4,North,104,Snacks,11,61.93,0,,5.63,550,Small,1
2022-02-04,1,South,117,Dairy,27,97.416,1,BuyOneGetOne,3.608,326,Small,0
2022-08-21,10,East,121,Dairy,17,126.48,0,,7.44,145,Medium,1
2022-06-21,7,South,139,Snacks,7,33.669999999999995,0,,4.81,790,Small,0
2022-01-31,8,East,128,Personal Care,15,103.56000000000002,1,BuyOneGetOne,6.904000000000001,333,Small,0
2022-09-13,8,East,106,Snacks,11,77.99,0,,7.09,373,Small,0
2022-02-22,1,North,141,Snacks,22,151.35999999999999,1,BuyOneGetOne,6.88,751,Small,0
2022-05-23,9,North,118,Snacks,9,21.419999999999998,0,,2.38,988,Large,0
2022-09-20,10,North,107,Personal Care,7,17.57,0,,2.51,604,Small,0
2022-09-18,9,South,104,Household,8,35.84,0,,4.48,285,Small,1
2022-10-07,5,North,114,Household,6,59.760000000000005,0,,9.96,943,Large,0
2022-11-13,10,South,130,Dairy,9,28.080000000000002,0,,3.12,721,Small,1
2022-04-26,6,South,143,Dairy,8,68.48,0,,8.56,111,Small,0
2022-03-08,7,East,143,Household,10,32.1,0,,3.21,673,Medium,0
2022-04-30,4,East,146,Snacks,14,89.32,0,,6.38,440,Large,1
2022-12-09,1,North,117,Snacks,11,104.5,0,,9.5,820,Medium,0
2022-04-17,3,East,141,Snacks,13,32.24,0,,2.48,638,Large,1
2022-02-04,10,East,131,Dairy,26,44.928000000000004,1,BuyOneGetOne,1.7280000000000002,450,Large,0
2022-08-17,1,East,149,Dairy,12,56.16,1,,4.68,506,Medium,0
2022-08-10,9,East,108,Beverages,13,80.34,0,,6.18,101,Large,0
2022-09-29,2,East,120,Household,12,50.16,0,,4.18,682,Small,0
2022-02-15,7,North,146,Dairy,11,58.080000000000005,0,,5.28,941,Medium,0
2022-01-06,2,South,134,Snacks,9,71.37,0,,7.93,993,Small,0
2022-06-12,5,South,128,Household,9,19.080000000000002,0,,2.12,313,Large,1
2022-10-22,1,North,122,Snacks,9,73.17,0,,8.13,975,Small,1
2022-12-02,5,East,117,Dairy,7,38.64,0,,5.52,943,Medium,0
2022-05-17,10,South,115,Dairy,8,36.56,0,,4.57,598,Small,0
2022-05-08,5,East,116,Household,17,165.92,0,,9.76,558,Small,1
2022-02-01,9,South,148,Snacks,24,192.0,1,BuyOneGetOne,8.0,841,Medium,0
2022-09-05,2,South,124,Dairy,5,25.2,0,,5.04,710,Large,0
2022-10-31,8,East,137,Dairy,25,59.199999999999996,1,BuyOneGetOne,2.368,144,Small,0
2022-11-10,6,East,111,Personal Care,12,25.92,0,,2.16,116,Large,0
2022-02-06,8,South,105,Household,14,105.504,1,BuyOneGetOne,7.5360000000000005,778,Medium,1
2022-10-15,2,South,102,Beverages,10,59.800000000000004,0,,5.98,593,Large,1
2022-10-20,5,South,148,Beverages,6,57.0,0,,9.5,369,Large,0
2022-06-12,1,South,105,Dairy,13,121.67999999999999,0,,9.36,803,Large,1
2022-07-02,3,North,123,Personal Care,14,78.68,0,,5.62,644,Medium,1
2022-02-04,6,East,102,Snacks,14,109.06,0,,7.79,167,Large,0
2022-03-18,2,East,104,Beverages,15,128.4,0,,8.56,116,Medium,0
2022-11-06,4,South,124,Snacks,11,81.95,0,,7.45,429,Small,1
2022-12-23,9,South,119,Beverages,7,48.93,0,,6.99,641,Large,0
2022-04-28,3,South,123,Personal Care,7,33.74,0,,4.82,704,Large,0
2022-09-05,5,East,107,Snacks,19,66.424,1,FlashSale,3.4960000000000004,143,Large,0
2022-06-27,9,North,111,Beverages,7,56.49,0,,8.07,733,Small,0
2022-02-19,5,South,134,Dairy,13,53.17,0,,4.09,279,Medium,1
2022-08-30,1,North,111,Dairy,14,77.98,0,,5.57,277,Large,0
2022-11-18,1,South,124,Dairy,19,98.952,1,,5.208,342,Small,0
2022-03-27,2,South,112,Personal Care,19,51.376000000000005,1,Discount,2.704,321,Small,1
2022-03-21,1,South,103,Dairy,8,16.08,0,,2.01,379,Large,0
2022-12-08,3,South,126,Beverages,30,67.19999999999999,1,,2.2399999999999998,640,Medium,0
2022-07-06,4,North,138,Beverages,7,30.800000000000004,0,,4.4,523,Large,0
2022-08-31,4,North,145,Snacks,6,14.580000000000002,0,,2.43,809,Medium,0
2022-05-25,6,East,123,Personal Care,8,49.2,0,,6.15,865,Medium,0
2022-12-30,3,North,140,Household,11,62.59,0,,5.69,749,Medium,0
2022-05-28,9,South,127,Dairy,9,52.02,0,,5.78,655,Small,1
2022-12-21,7,East,134,Snacks,10,21.200000000000003,0,,2.12,628,Small,0
2022-01-22,3,North,105,Dairy,15,89.85000000000001,0,,5.99,220,Medium,1
2022-08-25,8,North,123,Personal Care,9,29.25,0,,3.25,932,Small,0
2022-06-29,9,North,118,Beverages,22,61.248000000000005,1,FlashSale,2.7840000000000003,454,Large,0
2022-12-13,3,North,149,Snacks,10,36.5,0,,3.65,366,Large,0
2022-09-30,2,South,134,Dairy,12,26.880000000000003,0,,2.24,482,Large,0
2022-09-14,8,South,124,Household,24,101.184,1,FlashSale,4.216,250,Small,0
2022-05-29,4,East,116,Household,9,58.5,0,,6.5,860,Large,1
2022-02-17,7,East,143,Household,13,84.24000000000001,0,,6.48,732,Small,0
2022-10-18,6,South,139,Household,9,61.74,0,,6.86,800,Medium,0
2022-04-17,4,East,110,Dairy,7,29.330000000000002,0,,4.19,418,Medium,1
2022-06-11,4,East,101,Beverages,21,71.90400000000001,1,Discount,3.4240000000000004,152,Large,1
2022-01-29,8,North,112,Snacks,23,139.104,1,BuyOneGetOne,6.048,972,Large,1
2022-04-11,7,North,135,Personal Care,8,61.04,0,,7.63,463,Large,0
2022-11-26,10,North,101,Snacks,14,49.28,0,,3.52,890,Small,1
2022-07-11,1,South,120,Snacks,11,55.330000000000005,0,,5.03,463,Large,0
2022-11-26,1,East,107,Dairy,13,84.5,0,,6.5,782,Large,1
2022-02-03,10,South,139,Snacks,10,21.7,0,,2.17,245,Small,0
2022-10-28,1,East,145,Household,14,73.78,0,,5.27,358,Medium,0
2022-11-10,6,South,147,Beverages,8,31.76,0,,3.97,302,Medium,0
2022-01-10,10,South,101,Dairy,13,96.33,0,,7.41,381,Small,0
2022-01-28,9,South,122,Household,10,94.80000000000001,0,,9.48,605,Small,0
2022-09-28,2,North,101,Dairy,25,70.80000000000001,1,FlashSale,2.8320000000000003,226,Large,0
2022-12-21,6,East,120,Beverages,12,95.808,1,,7.984000000000001,141,Large,0
2022-09-18,7,North,144,Beverages,10,40.32,1,FlashSale,4.032,875,Small,1
2022-01-16,8,North,147,Personal Care,23,170.01600000000002,1,BuyOneGetOne,7.392,439,Medium,1
2022-03-27,4,South,115,Dairy,8,30.8,0,,3.85,110,Small,1
2022-09-27,3,North,105,Snacks,18,60.048,1,BuyOneGetOne,3.3360000000000003,668,Large,0
2022-07-15,8,South,129,Beverages,8,56.56,0,,7.07,224,Small,0
2022-01-09,1,North,121,Snacks,11,93.06,0,,8.46,857,Small,1
2022-02-18,4,South,146,Beverages,11,37.4,0,,3.4,542,Medium,0
2022-08-30,9,East,115,Dairy,8,28.72,0,,3.59,484,Medium,0
2022-04-11,3,North,131,Personal Care,5,45.949999999999996,0,,9.19,671,Large,0
2022-11-30,7,North,136,Personal Care,13,95.42,0,,7.34,606,Medium,0
2022-09-30,2,South,107,Beverages,13,70.98,0,,5.46,963,Medium,0
2022-11-08,4,East,114,Beverages,13,53.69,0,,4.13,267,Small,0
2022-06-18,5,North,144,Household,9,48.78,0,,5.42,646,Small,1
2022-03-27,6,North,106,Household,14,92.54,0,,6.61,110,Large,1
2022-12-07,1,East,124,Beverages,25,102.8,1,BuyOneGetOne,4.112,279,Small,0
2022-06-12,6,North,108,Household,9,76.67999999999999,0,,8.52,972,Small,1
2022-08-29,2,East,105,Household,8,48.24,0,,6.03,137,Large,0
2022-08-03,2,North,118,Dairy,12,32.04,0,,2.67,783,Large,0
2022-08-09,4,North,105,Snacks,26,162.24,1,,6.24,775,Medium,0
2022-11-27,4,East,143,Dairy,14,101.22,0,,7.23,602,Small,1
2022-11-15,1,East,111,Dairy,22,55.44,1,BuyOneGetOne,2.52,494,Large,0
2022-06-21,6,North,140,Personal Care,26,109.408,1,Discount,4.208,108,Medium,0
2022-10-02,4,South,107,Personal Care,8,70.64,0,,8.83,670,Small,1
2022-01-20,9,East,121,Dairy,10,99.1,0,,9.91,822,Large,0
2022-06-24,7,South,120,Personal Care,4,25.72,0,,6.43,966,Large,0
2022-04-26,8,North,113,Snacks,6,39.96,0,,6.66,685,Small,0
2022-08-09,4,North,114,Household,11,45.21,0,,4.11,160,Medium,0
2022-05-19,3,East,128,Dairy,11,70.84000000000002,1,BuyOneGetOne,6.440000000000001,877,Small,0
2022-07-18,10,South,137,Household,6,12.18,0,,2.03,156,Large,0
2022-09-17,10,North,115,Dairy,7,27.439999999999998,0,,3.92,922,Small,1
2022-02-18,3,East,132,Dairy,10,63.4,0,,6.34,467,Small,0
2022-03-03,9,East,117,Personal Care,12,96.0,0,,8.0,584,Medium,0
2022-12-06,4,South,104,Beverages,9,58.23,0,,6.47,764,Large,0
2022-04-07,6,North,116,Snacks,16,153.76,0,,9.61,818,Small,0
2022-12-27,8,North,144,Household,15,149.85,0,,9.99,560,Medium,0
2022-03-15,9,South,143,Personal Care,25,81.0,1,BuyOneGetOne,3.24,334,Large,0
2022-08-10,3,North,115,Beverages,8,51.36,0,,6.42,511,Large,0
2022-04-04,4,North,126,Personal Care,13,112.05999999999999,0,,8.62,507,Large,0
2022-07-22,10,East,143,Dairy,11,38.39,0,,3.49,250,Large,0
2022-07-14,5,North,115,Personal Care,13,120.12,0,,9.24,974,Small,0
2022-10-16,2,South,111,Snacks,12,53.37599999999999,1,BuyOneGetOne,4.4479999999999995,713,Small,1
2022-01-14,3,East,136,Personal Care,22,107.888,1,Discount,4.904,508,Medium,0
2022-05-11,2,East,112,Snacks,17,130.9,0,,7.7,691,Medium,0
2022-12-21,6,East,109,Household,19,49.589999999999996,0,,2.61,132,Large,0
2022-04-26,6,South,132,Personal Care,25,111.99999999999999,1,,4.4799999999999995,809,Small,0
2022-09-19,7,East,118,Household,10,55.199999999999996,0,,5.52,886,Large,0
2022-05-07,10,South,124,Household,9,43.38,0,,4.82,352,Medium,1
2022-06-03,5,South,147,Dairy,7,18.900000000000002,0,,2.7,295,Small,0
2022-02-14,6,East,117,Beverages,20,97.92000000000002,1,BuyOneGetOne,4.896000000000001,777,Large,0
2022-12-16,8,East,135,Snacks,7,16.8,0,,2.4,420,Large,0
2022-07-23,7,North,129,Personal Care,15,51.9,0,,3.46,394,Large,1
2022-02-01,7,North,134,Household,26,72.176,1,FlashSale,2.7760000000000002,691,Medium,0
2022-08-30,2,North,124,Household,5,11.15,0,,2.23,248,Large,0
2022-12-21,10,East,150,Personal Care,9,30.96,0,,3.44,989,Medium,0
2022-08-28,1,South,110,Household,21,80.47200000000001,1,BuyOneGetOne,3.8320000000000003,164,Small,1
2022-10-24,8,East,111,Beverages,14,112.98,0,,8.07,333,Small,0
2022-01-22,6,East,119,Snacks,11,79.86,0,,7.26,173,Large,1
2022-09-27,10,South,110,Snacks,7,38.01,0,,5.43,941,Small,0
2022-03-11,10,North,122,Household,10,57.400000000000006,0,,5.74,477,Large,0
2022-06-29,7,South,120,Personal Care,22,123.376,1,FlashSale,5.6080000000000005,818,Large,0
2022-08-10,10,South,149,Snacks,11,79.42,0,,7.22,124,Large,0
2022-12-04,4,North,124,Household,17,28.151999999999997,1,FlashSale,1.656,192,Small,1
2022-09-15,9,North,129,Snacks,7,58.519999999999996,0,,8.36,450,Medium,0
2022-10-17,4,East,150,Snacks,16,148.96,0,,9.31,812,Small,0
2022-11-05,9,North,113,Snacks,14,125.72,0,,8.98,628,Medium,1
2022-09-10,2,North,135,Personal Care,14,37.800000000000004,0,,2.7,104,Large,1
2022-05-31,5,East,150,Personal Care,9,86.49,0,,9.61,382,Medium,0
2022-11-26,2,South,115,Personal Care,13,86.84,0,,6.68,213,Large,1
2022-01-25,1,East,114,Dairy,5,36.05,0,,7.21,408,Small,0
2022-01-17,5,East,105,Beverages,26,139.36,1,,5.36,624,Small,0
2022-12-18,1,South,147,Household,7,62.86,0,,8.98,778,Large,1
2022-03-16,2,South,116,Personal Care,21,115.5,0,,5.5,673,Large,0
2022-05-21,4,South,149,Dairy,13,75.53,0,,5.81,132,Medium,1
2022-11-25,1,North,122,Personal Care,7,66.29,0,,9.47,598,Small,0
2022-02-25,4,East,147,Personal Care,14,137.9,0,,9.85,624,Medium,0
2022-04-05,8,East,149,Snacks,8,52.8,0,,6.6,481,Large,0
2022-12-16,7,South,116,Personal Care,5,18.85,0,,3.77,452,Medium,0
2022-04-10,7,South,137,Snacks,22,172.304,1,BuyOneGetOne,7.832,741,Medium,1
2022-01-23,6,South,139,Personal Care,13,69.16,0,,5.32,292,Small,1
2022-02-28,7,North,133,Snacks,3,27.72,0,,9.24,234,Large,0
2022-07-30,5,South,148,Personal Care,18,79.34400000000001,1,BuyOneGetOne,4.408,167,Medium,1
2022-09-13,1,East,139,Snacks,24,96.0,1,FlashSale,4.0,701,Large,0
2022-03-05,1,North,124,Beverages,12,74.4,0,,6.2,797,Large,1
2022-03-04,1,South,108,Snacks,7,23.66,0,,3.38,583,Small,0
2022-12-08,2,East,118,Snacks,9,40.050000000000004,0,,4.45,751,Medium,0
2022-03-14,5,North,102,Household,12,79.80000000000001,0,,6.65,727,Small,0
2022-07-28,7,East,136,Personal Care,12,86.88,0,,7.24,992,Medium,0
2022-09-07,1,East,130,Dairy,8,16.4,0,,2.05,770,Small,0
2022-07-08,10,East,121,Beverages,27,44.496,1,BuyOneGetOne,1.6480000000000001,912,Medium,0
2022-08-15,3,South,136,Beverages,17,127.024,1,FlashSale,7.472,546,Medium,0
2022-07-03,5,South,126,Snacks,9,71.73,0,,7.97,252,Large,1
2022-09-28,5,East,126,Beverages,19,91.04800000000002,1,FlashSale,4.792000000000001,155,Small,0
2022-07-28,8,South,102,Personal Care,2,14.94,0,,7.47,374,Medium,0
2022-01-29,1,South,132,Personal Care,8,57.12,0,,7.14,400,Large,1
2022-11-04,5,South,136,Household,21,163.12800000000001,1,FlashSale,7.768000000000001,942,Large,0
2022-01-21,3,North,135,Dairy,12,77.76,0,,6.48,661,Large,0
2022-08-25,1,East,119,Dairy,11,42.13,0,,3.83,897,Small,0
2022-11-19,5,North,149,Beverages,10,71.3,0,,7.13,820,Large,1
2022-05-09,7,South,107,Beverages,9,30.51,0,,3.39,444,Small,0
2022-03-30,2,East,108,Snacks,12,55.67999999999999,0,,4.64,431,Small,0
2022-10-09,10,East,137,Beverages,14,77.83999999999999,0,,5.56,284,Large,1
2022-12-05,4,North,123,Dairy,15,64.80000000000001,0,,4.32,575,Medium,0
2022-06-21,1,South,135,Snacks,10,23.2,0,,2.32,934,Medium,0
2022-05-27,10,North,103,Personal Care,7,53.129999999999995,0,,7.59,915,Large,0
2022-03-25,5,North,148,Personal Care,12,53.04,0,,4.42,542,Medium,0
2022-08-19,4,East,112,Household,15,85.65,0,,5.71,955,Large,0
2022-10-02,3,South,130,Dairy,15,51.3,0,,3.42,455,Large,1
2022-05-14,6,South,112,Dairy,12,85.056,1,BuyOneGetOne,7.088,415,Large,1
2022-01-19,6,North,148,Personal Care,12,101.88,0,,8.49,423,Large,0
2022-05-25,9,East,103,Dairy,12,62.64,0,,5.22,426,Large,0
2022-07-24,2,South,117,Beverages,9,40.949999999999996,0,,4.55,656,Large,1
2022-03-25,2,East,102,Dairy,8,36.32,0,,4.54,476,Medium,0
2022-08-21,1,North,104,Beverages,11,40.92,0,,3.72,251,Medium,1
2022-10-12,2,North,120,Dairy,10,60.8,0,,6.08,631,Medium,0
2022-04-07,6,South,107,Snacks,7,50.26,0,,7.18,563,Small,0
2022-04-16,8,East,125,Beverages,7,45.15,0,,6.45,364,Medium,1
2022-11-19,8,East,105,Personal Care,12,107.88,0,,8.99,741,Small,1
2022-07-08,1,South,113,Dairy,15,82.95,0,,5.53,462,Medium,0
2022-11-02,3,South,101,Dairy,11,53.02,0,,4.82,938,Large,0
2022-08-20,9,South,103,Snacks,8,31.68,0,,3.96,357,Large,1
2022-10-13,4,South,108,Household,21,167.496,1,BuyOneGetOne,7.976000000000001,736,Large,0
2022-02-24,2,South,104,Dairy,16,37.28,0,,2.33,291,Medium,0
2022-06-03,3,North,119,Beverages,29,164.95200000000003,1,FlashSale,5.688000000000001,921,Large,0
2022-10-17,1,East,119,Beverages,3,15.18,0,,5.06,334,Medium,0
2022-12-03,5,North,115,Dairy,9,83.16,0,,9.24,333,Large,1
2022-11-01,9,East,116,Household,11,99.77000000000001,0,,9.07,659,Large,0
2022-10-09,2,North,140,Personal Care,13,125.97,0,,9.69,366,Small,1
2022-11-09,5,North,142,Personal Care,6,34.44,0,,5.74,502,Medium,0
2022-05-14,9,North,133,Personal Care,20,42.72,1,Discount,2.136,512,Large,1
2022-09-14,8,East,134,Personal Care,6,48.96,0,,8.16,964,Medium,0
2022-10-30,8,North,105,Beverages,7,16.66,0,,2.38,192,Large,1
2022-09-23,9,North,114,Household,12,86.4,0,,7.2,469,Large,0
2022-02-02,9,East,136,Beverages,7,35.91,0,,5.13,630,Small,0
2022-04-14,9,South,146,Personal Care,10,31.6,0,,3.16,246,Small,0
2022-06-21,2,East,133,Dairy,21,80.80799999999999,1,Discount,3.848,862,Small,0
2022-07-22,9,East,146,Beverages,11,31.790000000000003,0,,2.89,512,Medium,0
2022-06-05,7,East,129,Personal Care,11,73.59,0,,6.69,547,Large,1
2022-07-01,3,East,109,Snacks,5,47.300000000000004,0,,9.46,894,Large,0
2022-06-01,4,North,110,Snacks,7,20.09,0,,2.87,920,Large,0
2022-12-05,8,North,140,Snacks,7,36.4,0,,5.2,278,Large,0
2022-12-25,4,North,106,Dairy,11,31.57,0,,2.87,738,Medium,1
2022-01-24,4,South,119,Household,8,17.92,0,,2.24,822,Small,0
2022-11-19,1,South,143,Household,9,78.92999999999999,0,,8.77,175,Large,1
2022-08-13,4,North,112,Dairy,17,76.97600000000001,1,Discount,4.5280000000000005,560,Medium,1
